"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x14620190","x1508958540119085066",2022-03-30 00:05:25,"ATT","@georgiaboysv Oh no, what's wrong? Meet over in the PM to see what we can figure things out.","Sprinklr",78,"x1508956572457832452","x939654270","georgiaboysv",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x939654270","georgiaboysv","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508958540119085066","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508957178899615746",2022-03-30 00:00:01,"ATT","#MarchMadness &gt; Everything. Download your own NCAA® March Madness® themed virtual background now at https://t.co/fpTAmEmCBq. <U+0001F3C0><U+0001F3C6> #MFinalFour https://t.co/xMk7KnIL3I","Sprinklr",142,,,,FALSE,FALSE,16,4,,,"MarchMadness MFinalFour",,"go.att.com/a92a2e2b","https://t.co/fpTAmEmCBq","http://go.att.com/a92a2e2b","http://pbs.twimg.com/media/FPDkjvYXwAEOJSs.jpg","https://t.co/xMk7KnIL3I","https://twitter.com/ATT/status/1508957178899615746/photo/1","photo","http://pbs.twimg.com/media/FPDkjvYXwAEOJSs.jpg","https://t.co/xMk7KnIL3I","https://twitter.com/ATT/status/1508957178899615746/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508957178899615746","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508945850835288065",2022-03-29 23:15:00,"ATT","@AllieRev55 Crew Love! <U+0001F499>","Sprinklr",12,"x1508940497053704196","x1457542949902880769","AllieRev55",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x1457542949902880769","AllieRev55","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508945850835288065","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508944617294774272",2022-03-29 23:10:06,"ATT","@Hatewagon Just to let you know, support for DIRECTV Services has moved to @DIRECTVhelp.  If you slide over to @DIRECTVhelp and DM them, you’ll land in the right place <U+0001F60A> https://t.co/8hhmH1NadG","Sprinklr",182,"x1508937997542121473","x175102996","Hatewagon",FALSE,FALSE,0,0,,,,,"direc.tv/TwitterHelp","https://t.co/8hhmH1NadG","http://direc.tv/TwitterHelp",,,,,,,,,"x175102996 x65510348 x65510348","Hatewagon DIRECTVhelp DIRECTVhelp","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508944617294774272","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508944441268224003",2022-03-29 23:09:24,"ATT","@JET1273 We’re always looking to expand, Jason. Fill out this form, and we’ll notify you when service becomes available. https://t.co/V1gqtKorxZ","Sprinklr",135,"x1508936783341539330","x149961740","JET1273",FALSE,FALSE,0,0,,,,,"sm.att.com/9dd254de","https://t.co/V1gqtKorxZ","http://sm.att.com/9dd254de",,,,,,,,,"x149961740","JET1273","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508944441268224003","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508927034197692425",2022-03-29 22:00:14,"ATT","<U+0001F3B6>Music to our ears: <U+0001F3B6> @rachelplatten will be performing at the Super Saturday concert in Minneapolis at 6 PM CT on April 2 for #WFinalFour. 

Check out https://t.co/oFrf4DdNpy for more details! https://t.co/HUjo6wGXlC","Sprinklr",193,,,,FALSE,FALSE,38,4,,,"WFinalFour",,"on.NCAA.com/SSConcert","https://t.co/oFrf4DdNpy","http://on.NCAA.com/SSConcert","http://pbs.twimg.com/media/FPDJIzQXoAsW8zP.jpg","https://t.co/HUjo6wGXlC","https://twitter.com/ATT/status/1508927034197692425/video/1","photo","http://pbs.twimg.com/media/FPDJIzQXoAsW8zP.jpg","https://t.co/HUjo6wGXlC","https://twitter.com/ATT/status/1508927034197692425/video/1",,"x20355988","RachelPlatten","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508927034197692425","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508922880423350282",2022-03-29 21:43:43,"ATT","@goonybird4 It's like upgrading to a suite!","Sprinklr",31,"x1508883617677778944","x1349367034950385664","goonybird4",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1349367034950385664","goonybird4","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508922880423350282","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508922287591936006",2022-03-29 21:41:22,"ATT","@lovelizel Great answer!","Sprinklr",13,"x1508884574201384961","x265057826","lovelizel",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x265057826","lovelizel","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508922287591936006","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508918906454433795",2022-03-29 21:27:56,"ATT","@Dallas_JamieT It's nice to have all those memories at your finger tips!","Sprinklr",57,"x1508890421182799875","x818138739583176704","Dallas_JamieT",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x818138739583176704","Dallas_JamieT","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508918906454433795","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
"x14620190","x1508911922250502152",2022-03-29 21:00:11,"ATT","@mandy_hedlund Just to let you know, support for DIRECTV Services has moved to @DIRECTVhelp.  If you slide over to @DIRECTVhelp and DM them, you’ll land in the right place <U+0001F60A> https://t.co/8hhmH1NadG","Sprinklr",182,"x1508905654970458117","x1465858495299964930","mandy_hedlund",FALSE,FALSE,0,0,,,,,"direc.tv/TwitterHelp","https://t.co/8hhmH1NadG","http://direc.tv/TwitterHelp",,,,,,,,,"x1465858495299964930 x65510348 x65510348","mandy_hedlund DIRECTVhelp DIRECTVhelp","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATT/status/1508911922250502152","AT&T","Dallas, TX","Our mission is keeping you connected to the things you love. Our passion is making a difference. We stay connected together.","https://t.co/6NY350UGkb",FALSE,906995,213,5599,198490,60537,2008-05-01 21:52:01,TRUE,"https://t.co/6NY350UGkb","http://att.com",,"https://pbs.twimg.com/profile_banners/14620190/1643056905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg"
